sample,time_s,vout_v,burden_current_a,estimated_primary_current_a,estimated_flux_wb,estimated_ct_secondary_voltage_v,estimated_magnetizing_current_a,chi_square,degrees_of_freedom,confidence,max_abs_normalized_residual,iterations,converged
141,0.029166,0.14642068399999997,-1.4642068399999997,586.1181883391772,-0.0007592928100501341,1.4103650894901802,-0.000321734241546667,1.430067049095786e-14,6,1.0,1.195854108597124e-07,3,1
142,0.029375,0.13804078399999997,-1.3804078399999997,552.6090953447051,-0.0004834638239635662,1.319755914289815,-0.00020485755252693484,8.736078690125874e-15,6,1.0,9.346699251300571e-08,3,1
143,0.029583,0.128990492,-1.2899049200000001,516.4128461435081,-0.00022883838272622496,1.2241607751795058,-9.696541640941735e-05,4.606930694798384e-15,6,1.0,6.787437435872949e-08,3,1
144,0.029791,0.118934612,-1.18934612,476.1856991580177,3.4299212949707645e-06,1.1166745385634418,1.4533564809198153e-06,2.2085991725679684e-15,6,1.0,4.6995735684497e-08,3,1
145,0.03,0.108375938,-1.08375938,433.9431191312255,0.00021404368383427084,1.0077213518626924,9.069647620096224e-05,1.0094650626766164e-15,6,1.0,3.1772079922195663e-08,3,1
146,0.030208,0.09697927399999995,-0.9697927399999995,388.33976526845913,0.00039869268695568935,0.8877355919298974,0.00016893757921851248,3.5234901043320556e-16,6,1.0,1.877096189336506e-08,3,1
147,0.030416,0.08507981600000003,-0.8507981600000003,340.7198613756707,0.0005578379441738284,0.7651214289333612,0.00023637201024314763,1.0728695735511207e-16,6,1.0,1.0357941748477503e-08,3,1
148,0.030625,0.07250996600000004,-0.7250996600000004,290.4110151107646,0.0006906048979890515,0.6352485828479554,0.00029262919406315745,2.5171972437937395e-17,6,1.0,5.01716772956009e-09,3,1
149,0.030833,0.05960491999999995,-0.5960491999999995,238.75585022327573,0.0007953176235429965,0.5034265651631968,0.0003369989930266934,3.7687129522671865e-18,6,1.0,1.941317265648588e-09,3,1
150,0.031041,0.04636467799999999,-0.4636467799999999,185.75401017031777,0.0008720169416571181,0.36874672170250844,0.00036949870409199923,3.122694095453191e-19,6,1.0,5.588106578763032e-10,3,1
151,0.03125,0.03278923999999994,-0.3278923999999994,131.4054235153989,0.0009203348941803999,0.23118637570948136,0.0003899724127883051,7.745848249383338e-21,6,1.0,8.801014759649731e-11,2,1
152,0.031458,0.01904620400000001,-0.1904620400000001,76.38095149281038,0.0009395201818701625,0.09223696004693528,0.00039810177197888245,4.821979689047276e-24,6,1.0,2.1876204392284757e-12,2,1
153,0.031666,0.005135569999999978,-0.05135569999999978,20.680656806891974,0.0009295497066322122,-0.04793497710553027,0.00039387699433568316,1.5893928293138182e-25,6,1.0,3.608224830031759e-13,2,1
154,0.031875,-0.008775064000000055,0.08775064000000055,-35.023920939553626,0.0008905667850092301,-0.1865211560908224,0.0003773588072073009,1.3905728578494196e-21,6,1.0,3.729032809214928e-11,2,1
155,0.032083,-0.022518099999999985,0.22518099999999985,-90.06208612346333,0.0008233624618019949,-0.3230977077270929,0.00034888239906864186,1.0848647205140513e-19,6,1.0,3.2937262812322976e-10,3,1
156,0.032291,-0.03626113600000003,0.36261136000000027,-145.1053460552389,0.0007276164827350651,-0.46031720705254714,0.0003083120689555361,1.8414577317770342e-18,6,1.0,1.3570030968218955e-09,3,1
157,0.0325,-0.04983657399999997,0.49836573999999967,-199.48176919832372,0.0006033954450765336,-0.5943590318589999,0.00025567603604937863,1.478286261815564e-17,6,1.0,3.8448488299155465e-09,3,1
158,0.032708,-0.06290921800000004,0.6290921800000004,-251.8488199045433,0.0004532362857964736,-0.7219190350002891,0.00019204927364257357,6.739255745668434e-17,6,1.0,8.209297010705854e-09,3,1
159,0.032916,-0.07581426400000002,0.7581426400000002,-303.5499835373916,0.0002765408725049764,-0.8494971792860448,0.0001171783358071934,2.4774193188689554e-16,6,1.0,1.5739819943813664e-08,3,1
160,0.033125,-0.08804891800000003,0.8804891800000003,-352.5697500793483,7.44884310889357e-05,-0.9667580928997123,3.1562894529210044e-05,7.242860803248249e-16,6,1.0,2.6912563611284236e-08,3,1
161,0.033333,-0.09994837600000006,0.9994837600000006,-400.25245106909034,-0.000150867268620527,-1.0834408639878021,-6.392680873751143e-05,1.7343857329607988e-15,6,1.0,4.1645956980965036e-08,3,1
162,0.033541,-0.11100984400000002,1.1100984400000002,-444.5821152371792,-0.0003980125957206221,-1.1881986879812272,-0.0001686494049663653,3.6292471687642905e-15,6,1.0,6.024323338306973e-08,3,1
163,0.03375,-0.12156851800000001,1.2156851800000001,-486.90305166651507,-0.0006675377783886084,-1.2895941754449054,-0.00028285499084263073,7.260927667313582e-15,6,1.0,8.521107713849669e-08,3,1
164,0.033958,-0.13128920200000005,1.3128920200000005,-525.8711091516082,-0.0009548206893498349,-1.381167841159744,-0.0004045850378600995,1.2096943877967194e-14,6,1.0,1.0998610765236235e-07,3,1
165,0.034166,-0.14017189600000002,1.4017189600000002,-561.4866050898808,-0.0012593206808283776,-1.4639422667237643,-0.0005336104579781261,1.9270616450128714e-14,6,1.0,1.3881864589856858e-07,3,1
166,0.034375,-0.14838419800000002,1.4838419800000002,-594.4211536970056,-0.0015813558642788783,-1.5408381983277482,-0.0006700660441859653,3.0159484000571766e-14,6,1.0,1.7366486115631592e-07,3,1
167,0.034583,-0.15542331399999998,1.5542331399999998,-622.6591062516987,-0.0019148330485136437,-1.603255693436373,-0.000811369935810866,3.987735375981437e-14,6,1.0,1.996931490032994e-07,3,1
168,0.034791,-0.16162443999999998,1.6162443999999998,-647.5444318619765,-0.0022599227817405834,-1.6590852558987508,-0.0009575943990426202,5.243890939249865e-14,6,1.0,2.2899543529822877e-07,3,1
169,0.035,-0.16681997800000004,1.6681997800000004,-668.4047813956305,-0.002615996191770974,-1.7037005264611924,-0.0011084729626148196,6.737731024847082e-14,6,1.0,2.595713971982427e-07,3,1
170,0.035208,-0.17100992800000003,1.7100992800000003,-685.2398052027589,-0.002977611133568974,-1.738533374028848,-0.0012616996328682097,7.623743399711243e-14,6,1.0,2.7611127103670036e-07,3,1
171,0.035416,-0.17419428999999997,1.7419428999999997,-698.0492668415916,-0.003344350385990673,-1.7631694827966313,-0.001417097621182489,8.532110462871939e-14,6,1.0,2.9209776553053185e-07,3,1
172,0.035625,-0.17620546599999998,1.7620546599999998,-706.161536012045,-0.003715304191899865,-1.7748985928669994,-0.0015742814372457067,9.348802067260766e-14,6,1.0,3.0575810810167844e-07,3,1
173,0.035833,-0.17704345600000004,1.7704345600000004,-709.5760970616469,-0.004084496648807102,-1.7749637351309457,-0.0017307189189860633,8.999530511782062e-14,6,1.0,2.99992175066563e-07,3,1
174,0.036041,-0.17704345600000004,1.7704345600000004,-709.635996878848,-0.004452410688515139,-1.7688174985963367,-0.0018866146985233724,8.753227806974531e-14,6,1.0,2.9585854400291926e-07,3,1
175,0.03625,-0.175702672,1.75702672,-704.325637607107,-0.004817350558746311,-1.7461237810103851,-0.002041250236756931,8.202907493373476e-14,6,1.0,2.8640718376925143e-07,3,1
176,0.036458,-0.173523898,1.73523898,-695.6599095304927,-0.005174718766379186,-1.718116382850361,-0.0021926774433810537,6.936248750046287e-14,6,1.0,2.633675900296134e-07,3,1
177,0.036666,-0.17000433999999998,1.7000433999999998,-681.622878105895,-0.005522830260206078,-1.673612951090832,-0.0023401823136467315,5.622690791174984e-14,6,1.0,2.3712213703489264e-07,3,1
178,0.036875,-0.165646792,1.6564679199999999,-664.2303760631335,-0.0058622496211507315,-1.6240160810748876,-0.0024840040767589535,4.5929342825212586e-14,6,1.0,2.1431132209480755e-07,3,1
179,0.037083,-0.16011605800000006,1.6011605800000006,-642.1370096577618,-0.006186815361184012,-1.5604122116984687,-0.002621531932705396,3.210841026908974e-14,6,1.0,1.7918819775414666e-07,3,1
180,0.037291,-0.15374733400000007,1.5374733400000007,-616.6867637669185,-0.00649687212147821,-1.4906575014144126,-0.0027529119158811208,2.2270346992436755e-14,6,1.0,1.4923252642428455e-07,3,1
181,0.0375,-0.14637302200000002,1.4637302200000002,-587.2072523075786,-0.006791587121200196,-1.4101196158946605,-0.002877791153051783,1.4839365303786085e-14,6,1.0,1.2181693336312785e-07,3,1
182,0.037708,-0.13799312200000002,1.3799312200000002,-553.6977183143916,-0.007065945579382051,-1.319031048951228,-0.002994044737027611,8.370360048245975e-15,6,1.0,9.148967158886345e-08,3,1
183,0.037916,-0.12894283000000006,1.2894283000000006,-517.5015450336105,-0.007320468741661684,-1.2236690494213116,-0.003101893534604354,4.592147594680318e-15,6,1.0,6.776538617255673e-08,3,1
184,0.038125,-0.11905454800000004,1.1905454800000004,-477.94631726860473,-0.007554401517725366,-1.1192955792520647,-0.0032010175922592607,2.3384381754757294e-15,6,1.0,4.83574001357962e-08,3,1
185,0.038333,-0.10832827600000006,1.0832827600000006,-435.03133010001005,-0.007763627200841976,-1.005892707291396,-0.0032896725427333648,9.574527895389511e-16,6,1.0,3.094273372684225e-08,3,1
186,0.038541,-0.096931612,0.96931612,-389.42846345335147,-0.007948159485333955,-0.8871744446729763,-0.0033678641887056374,3.505711475321715e-16,6,1.0,1.8723545137960167e-08,3,1
187,0.03875,-0.08503215399999997,0.8503215399999997,-341.8088664775546,-0.008108047197064207,-0.7650129747858898,-0.00343561321910099,1.1135719222953304e-16,6,1.0,1.05525908971211e-08,3,1
188,0.038958,-0.07262990199999997,0.7262990199999997,-292.1711906397603,-0.008240581620164352,-0.6371847264430095,-0.0034917718729581535,2.4821465054622067e-17,6,1.0,4.9821116182628645e-09,3,1
189,0.039166,-0.05972485599999999,0.5972485599999999,-240.51579449889894,-0.008345553932956627,-0.5046745807320886,-0.0035362516665152703,3.84412358644873e-18,6,1.0,1.960639563571877e-09,3,1
190,0.039375,-0.046484614000000035,0.46484614000000035,-187.51422472679593,-0.008422961346354636,-0.37037039903353147,-0.0035690514179559842,3.3609210237155366e-19,6,1.0,5.797344043354229e-10,3,1
191,0.039583,-0.032909175999999984,0.32909175999999984,-133.16529597396445,-0.008471213725794957,-0.23198259346308478,-0.003589497341448236,7.66241692551134e-21,6,1.0,8.753345203077294e-11,3,1
192,0.039791,-0.018998542000000063,0.18998542000000063,-77.46941105211333,-0.00849006334362321,-0.09062316263583153,-0.0035974844676468884,2.6420332684971805e-23,6,1.0,4.718447854656915e-12,3,1
193,0.04,-0.005255506000000021,0.05255506000000021,-22.441308741911218,-0.008480603155389866,0.04526405853275427,-0.003593475913310604,5.473289269781247e-23,6,1.0,7.396860901565105e-12,2,1
194,0.040208,0.008655128000000012,-0.08655128000000012,33.26393585401104,-0.008441983525340037,0.18567129831648477,-0.00357711166328901,1.3028456829228909e-21,6,1.0,3.591963491510371e-11,2,1
195,0.040416,0.022565761999999934,-0.22565761999999934,88.97353271866088,-0.00837444481038058,0.32470536038200326,-0.003548493563729129,1.1288678162736762e-19,6,1.0,3.3597739729760746e-10,3,1
196,0.040625,0.036308797999999975,-0.36308797999999975,144.01627748196626,-0.008278214575586515,0.46043174542614507,-0.0035077180405102847,1.917339049969207e-18,6,1.0,1.384665646709084e-09,3,1
197,0.040833,0.049716638000000035,-0.49716638000000035,197.72133548107385,-0.008154982909037144,0.5924599353335166,-0.0034555012326492373,1.3866811443140282e-17,6,1.0,3.7238146051964127e-09,3,1
198,0.041041,0.06295687999999999,-0.6295687999999999,250.7602088313355,-0.008004503088594302,0.72346067520597,-0.0033917385968671903,6.855257321437719e-17,6,1.0,8.279645203698878e-09,3,1
199,0.04125,0.07586192599999997,-0.7586192599999997,302.46095795888135,-0.007826930257837221,0.8496307691726275,-0.0033164958719689858,2.577564486654823e-16,6,1.0,1.6054794585516462e-08,3,1
200,0.041458,0.08809657999999998,-0.8809657999999998,351.48087566863177,-0.007625668493749741,0.9676046350359633,-0.0032312154634563293,7.019198803311632e-16,6,1.0,2.649377044620482e-08,3,1
201,0.041666,0.09982844000000002,-0.9982844000000002,398.49185085174395,-0.007400788376942441,1.0811544077274053,-0.003135927278367635,1.7053194756782947e-15,6,1.0,4.129551380381146e-08,3,1
202,0.041875,0.11105750599999997,-1.1105750599999997,443.49352788566586,-0.007152212506099159,1.1893582336999111,-0.0030305985195350485,3.800748033019394e-15,6,1.0,6.165020676309006e-08,3,1
203,0.042083,0.12161617999999996,-1.2161617999999996,485.8141539579643,-0.00688379912818521,1.2904489322786001,-0.0029168640373676037,7.024745983846576e-15,6,1.0,8.381375749971109e-08,3,1
204,0.042291,0.131336864,-1.31336864,524.7820884221271,-0.0065964116176332795,1.3816707238073604,-0.002795089668489296,1.213222419059576e-14,6,1.0,1.1014637598899757e-07,3,1
205,0.0425,0.14021955799999997,-1.4021955799999997,560.3977162938793,-0.0062904069033988125,1.4641373886816567,-0.0026654266539829145,2.004574971557015e-14,6,1.0,1.4158301326789593e-07,3,1
206,0.042708,0.14826426199999998,-1.4826426199999998,592.6606343063131,-0.005970342358611178,1.5387718499405507,-0.002529806084157485,2.8714279857033915e-14,6,1.0,1.694528837316604e-07,3,1
207,0.042916,0.15547097600000004,-1.5547097600000004,621.5704714542459,-0.005636546879467305,1.6047859574224683,-0.00238836732180829,4.0182866182618984e-14,6,1.0,2.0045664400759522e-07,3,1
208,0.043125,0.16167210200000004,-1.6167210200000004,646.4556157911265,-0.005289726239122137,1.6594289011730992,-0.0022414094233568923,5.4580407107998834e-14,6,1.0,2.3362450013824013e-07,3,1
209,0.043333,0.16686763999999998,-1.6686763999999998,667.315816577819,-0.004935223929917723,1.704338025021164,-0.002091196580473637,6.503540575649096e-14,6,1.0,2.550204025584609e-07,3,1
210,0.043541,0.17105758999999998,-1.7105758999999998,684.1507973343814,-0.004573507701656103,1.7390203281808676,-0.0019379269922271734,7.64084334891357e-14,6,1.0,2.764207544120486e-07,3,1
211,0.04375,0.17407435400000004,-1.7407435400000004,696.2889225861727,-0.004205508526469081,1.7607616037657077,-0.0017819951383343607,8.769444589286331e-14,6,1.0,2.9613248027929523e-07,3,1
212,0.043958,0.17625312800000004,-1.7625312800000004,705.0729316137115,-0.0038360020142213618,1.7764736165755743,-0.0016254245822971889,9.060958150858333e-14,6,1.0,3.010142546420277e-07,3,1
213,0.044166,0.177091118,-1.77091118,708.4870999500085,-0.003466696157831722,1.7755089249501923,-0.0014689390499286962,9.021668457953175e-14,6,1.0,3.0036092384989373e-07,3,1
214,0.044375,0.17692352,-1.7692352,707.8756879258162,-0.003097494044047838,1.766517290831975,-0.001312497476291457,9.001413806411042e-14,6,1.0,3.000235625074335e-07,3,1
215,0.044583,0.17575033399999995,-1.7575033399999995,703.2369874805464,-0.002733993164729776,1.7476003813368384,-0.0011584716799702443,7.947692046774593e-14,6,1.0,2.8191651329131377e-07,3,1
216,0.044791,0.17340396199999997,-1.7340396199999997,693.8992985484368,-0.0023770924282400367,1.715868925431441,-0.0010072425543389987,6.863993629509948e-14,6,1.0,2.6199224471351283e-07,3,1
217,0.045,0.17005200200000004,-1.7005200200000004,680.534549654378,-0.002026967542480794,1.6752386878432597,-0.0008588845518986415,5.888181219373032e-14,6,1.0,2.4265574832182213e-07,3,1
218,0.045208,0.16569445399999994,-1.6569445399999994,663.1413017954776,-0.0016890863053131585,1.624429024844403,-0.0007157145361496435,4.429043445608655e-14,6,1.0,2.1045292693434442e-07,3,1
219,0.045416,0.16016372,-1.6016372,641.047977038229,-0.001364421727112336,1.5608873951962623,-0.0005781447996238713,3.218670985053562e-14,6,1.0,1.794065490707842e-07,3,1
220,0.045625,0.15379499600000002,-1.5379499600000002,615.5980883456606,-0.0010527328950374485,1.4913341247602212,-0.0004460732606090884,2.322561679181677e-14,6,1.0,1.523995301531779e-07,3,1
221,0.045833,0.14642068399999997,-1.4642068399999997,586.1181792576039,-0.0007593744807463861,1.4103769917839546,-0.0003217688477738925,1.4301635790299897e-14,6,1.0,1.1958944681385623e-07,3,1
222,0.046041,0.13804078399999997,-1.3804078399999997,552.608743535815,-0.00048491986238672166,1.3194933574983878,-0.00020547451796047527,8.393859000253815e-15,6,1.0,9.161800587340177e-08,3,1
223,0.04625,0.128990492,-1.2899049200000001,516.41292383477,-0.00022901410485709432,1.2244294618642406,-9.703987493944676e-05,4.795542841402617e-15,6,1.0,6.924985805736475e-08,3,1
224,0.046458,0.118934612,-1.18934612,476.1856767411156,3.257719483765258e-06,1.1166914631772102,1.3803896117649356e-06,2.2088669959182275e-15,6,1.0,4.6998585041167654e-08,3,1
225,0.046666,0.108375938,-1.08375938,433.94277450632,0.00021279464086349948,1.0073890450948768,9.016722070487268e-05,9.689063205901676e-16,6,1.0,3.1127260087605847e-08,3,1
226,0.046875,0.09697927399999995,-0.9697927399999995,388.33985136900435,0.0003984021011901173,0.8880739728546269,0.00016881444965682936,3.6724910510415786e-16,6,1.0,1.91637445445242e-08,3,1
227,0.047083,0.08507981600000003,-0.8507981600000003,340.7198214030836,0.0005575517927853039,0.7651427480537819,0.00023625075965478978,1.0731087564018313e-16,6,1.0,1.0359096251173856e-08,3,1
228,0.047291,0.07250996600000004,-0.7250996600000004,290.4106867994144,0.0006896012345850907,0.6348530855758986,0.00029220391295978415,2.4104042114211798e-17,6,1.0,4.9095867478893465e-09,3,1
229,0.0475,0.05960491999999995,-0.5960491999999995,238.7559322940017,0.0007948974765879741,0.5038097703487224,0.0003368209646559212,3.94003709488266e-18,6,1.0,1.984952654545374e-09,3,1
230,0.047708,0.04636467799999999,-0.4636467799999999,185.75394946955063,0.000871601817515651,0.3687708698446011,0.00036932280403205556,3.1243299182784017e-19,6,1.0,5.589570426210317e-10,3,1
231,0.047916,0.03278923999999994,-0.3278923999999994,131.4051277223869,0.0009195995787579651,0.23075846751112508,0.00038966083845676485,7.344628640950964e-21,6,1.0,8.570035085405523e-11,2,1
232,0.048125,0.01904620400000001,-0.1904620400000001,76.3810201992249,0.0009389623993510945,0.09264507460827438,0.00039786542345385365,5.230555724674346e-24,6,1.0,2.2697247490128763e-12,2,1
233,0.048333,0.005135569999999978,-0.05135569999999978,20.680573462726937,0.0009289972741149485,-0.04790925594300964,0.0003936429127605714,6.948591867339785e-26,6,1.0,1.6653345369377348e-13,2,1
234,0.048541,-0.008775064000000055,0.08775064000000055,-35.02417409807292,0.0008901095315251026,-0.1869603009127207,0.0003771650557309757,1.3636516156843766e-21,6,1.0,3.6927473651138306e-11,2,1
235,0.04875,-0.022518099999999985,0.22518099999999985,-90.06204067134753,0.0008226674124408504,-0.32268956499642076,0.00034858788662747904,1.1159571675313497e-19,6,1.0,3.340592420767692e-10,3,1
236,0.048958,-0.03626113600000003,0.36261136000000027,-145.10545266262514,0.0007269267844964803,-0.46029148050177937,0.0003080198239391866,1.8406344140384012e-18,6,1.0,1.3566997495432205e-09,3,1
237,0.049166,-0.04983657399999997,0.49836573999999967,-199.4819720399405,0.0006032108937681201,-0.5947879361940397,0.0002555978363424238,1.4308734160705055e-17,6,1.0,3.7826887300950565e-09,3,1
